"id","date","day_of_week","sedentary_minutes","lightly_active_minutes","fairly_active_minutes","very_active_minutes","sedentary_active_distance","light_active_distance","moderately_active_distance","very_active_distance","calories","total_steps","total_distance","tracker_distance","logged_activities_distance","steps_total"
4558609924,"5/1/2016","Sun",1121,190,0,0,0,2.27,0,0,1692,3428,2.27,2.27,0,3428
4558609924,"5/10/2016","Tue",1191,220,18,11,0,2.39,1.12,0.74,1889,6435,4.25,4.25,0,6435
4558609924,"5/11/2016","Wed",1081,324,31,4,0,3.94,1.82,0.26,2131,9108,6.02,6.02,0,9108
4558609924,"5/12/2016","Thu",736,247,0,0,0,4.17,0,0,1452,6307,4.17,4.17,0,6307
4558609924,"5/2/2016","Mon",1057,383,0,0,0,5.22,0,0,2066,7891,5.22,5.22,0,7891
4558609924,"5/3/2016","Tue",1172,237,10,21,0,2.6,0.28,0.6,1953,5267,3.48,3.48,0,5267
4558609924,"5/4/2016","Wed",1188,252,0,0,0,3.46,0,0,1842,5232,3.46,3.46,0,5232
4558609924,"5/5/2016","Thu",1048,370,8,14,0,5.51,0.5,1.01,2262,10611,7.01,7.01,0,10611
4558609924,"5/6/2016","Fri",1238,202,0,0,0,2.48,0,0,1722,3755,2.48,2.48,0,3755
4558609924,"5/7/2016","Sat",1116,233,16,23,0,2.83,1,1.61,1973,8237,5.44,5.44,0,8237
4558609924,"5/8/2016","Sun",1019,238,35,66,0,2.02,0.5,1.8,2666,6543,4.33,4.33,0,6543
4558609924,"5/9/2016","Mon",1065,339,30,6,0,5.52,1.62,0.43,2223,11451,7.57,7.57,0,11451
4702921684,"4/12/2016","Tue",718,263,0,0,0,5.85,0,0,2947,7213,5.88,5.88,0,7213
4702921684,"4/13/2016","Wed",777,258,0,0,0,5.58,0,0,2898,6877,5.58,5.58,0,6877
4702921684,"4/14/2016","Thu",772,271,0,0,0,6.37,0,0,2984,7860,6.37,6.37,0,7860
4702921684,"4/15/2016","Fri",944,256,8,1,0,4.79,0.42,0.07,2896,6506,5.28,5.28,0,6506
4702921684,"4/16/2016","Sat",556,335,24,3,0,7.54,1.25,0.24,3328,11140,9.03,9.03,0,11140
4702921684,"4/17/2016","Sun",437,302,66,12,0,5.88,3.46,0.96,3394,12692,10.29,10.29,0,12692
4702921684,"4/18/2016","Mon",890,191,30,22,0,4.07,1.49,1.82,3013,9105,7.38,7.38,0,9105
4702921684,"4/19/2016","Tue",757,179,8,10,0,4.19,0.37,0.88,2812,6708,5.44,5.44,0,6708
4702921684,"4/20/2016","Wed",717,260,29,2,0,5.73,1.23,0.16,3061,8793,7.13,7.13,0,8793
4702921684,"4/21/2016","Thu",901,144,41,4,0,2.94,2.05,0.31,2729,6530,5.3,5.3,0,6530
4702921684,"4/22/2016","Fri",1341,72,0,0,0,1.35,0,0,2241,1664,1.35,1.35,0,1664
4702921684,"4/23/2016","Sat",469,408,66,9,0,8.27,3.24,0.76,3691,15126,12.27,12.27,0,15126
4702921684,"4/24/2016","Sun",542,281,95,15,0,5.88,5.12,1.2,3538,15050,12.22,12.22,0,15050
4702921684,"4/25/2016","Mon",730,270,15,6,0,6.11,0.82,0.49,3064,9167,7.43,7.43,0,9167
4702921684,"4/26/2016","Tue",765,216,8,1,0,4.54,0.35,0.07,2784,6108,4.95,4.95,0,6108
4702921684,"4/27/2016","Wed",733,238,16,1,0,4.78,0.8,0.09,2908,7047,5.72,5.72,0,7047
4702921684,"4/28/2016","Thu",738,232,9,14,0,5.77,0.42,1.13,3033,9023,7.32,7.32,0,9023
4702921684,"4/29/2016","Fri",692,267,19,12,0,6.07,0.92,1.06,3165,9930,8.05,8.05,0,9930
4702921684,"4/30/2016","Sat",728,263,36,4,0,5.88,2.03,0.32,3115,10144,8.23,8.23,0,10144
4702921684,"5/1/2016","Sun",1440,0,0,0,0,0,0,0,2017,0,0,0,0,0
4702921684,"5/10/2016","Tue",701,262,37,1,0,6.65,1.88,0.08,3172,10613,8.61,8.61,0,10613
4702921684,"5/11/2016","Wed",784,235,41,10,0,4.98,2.16,0.78,3069,9810,7.96,7.96,0,9810
4702921684,"5/12/2016","Thu",241,68,0,0,0,2.23,0,0,1240,2752,2.23,2.23,0,2752
4702921684,"5/2/2016","Mon",1131,195,40,5,0,3.76,1.74,0.38,2859,7245,5.92,5.92,0,7245
4702921684,"5/3/2016","Tue",729,313,0,0,0,7.67,0,0,3145,9454,7.67,7.67,0,9454
4702921684,"5/4/2016","Wed",757,251,15,4,0,5.54,0.73,0.34,3004,8161,6.62,6.62,0,8161
4702921684,"5/5/2016","Thu",745,241,5,8,0,6.09,0.22,0.67,3006,8614,6.99,6.99,0,8614
4702921684,"5/6/2016","Fri",682,207,16,1,0,4.87,0.66,0.08,2859,6943,5.63,5.63,0,6943
4702921684,"5/7/2016","Sat",577,439,46,5,0,8.97,2.31,0.37,3683,14370,11.65,11.65,0,14370
4702921684,"5/8/2016","Sun",1019,192,125,9,0,3.54,6.21,0.68,3287,12857,10.43,10.43,0,12857
4702921684,"5/9/2016","Mon",746,253,12,0,0,6.1,0.57,0,2990,8232,6.68,6.68,0,8232
5553957443,"4/12/2016","Tue",767,277,13,19,0,5.41,0.79,1.37,2026,11596,7.57,7.57,0,11596
5553957443,"4/13/2016","Wed",647,226,0,0,0,3.16,0,0,1718,4832,3.16,3.16,0,4832
5553957443,"4/14/2016","Thu",693,256,41,61,0,4.67,2.45,4,2324,17022,11.12,11.12,0,17022
5553957443,"4/15/2016","Fri",689,239,38,58,0,4.71,1.98,4.16,2254,16556,10.86,10.86,0,16556
5553957443,"4/16/2016","Sat",521,288,0,0,0,3.77,0,0,1831,5771,3.77,3.77,0,5771
5553957443,"4/17/2016","Sun",943,46,0,0,0,0.43,0,0,1397,655,0.43,0.43,0,655
5553957443,"4/18/2016","Mon",622,206,0,0,0,2.43,0,0,1683,3727,2.43,2.43,0,3727
5553957443,"4/19/2016","Tue",756,249,28,69,0,4.18,1.66,4.28,2284,15482,10.11,10.11,0,15482
5553957443,"4/20/2016","Wed",598,148,0,0,0,1.77,0,0,1570,2713,1.77,1.77,0,2713
5553957443,"4/21/2016","Thu",801,177,42,47,0,2.96,2.16,2.95,2066,12346,8.06,8.06,0,12346
5553957443,"4/22/2016","Fri",781,270,16,25,0,5.6,0.63,1.38,2105,11682,7.63,7.63,0,11682
5553957443,"4/23/2016","Sat",443,272,0,0,0,2.68,0,0,1776,4112,2.69,2.69,0,4112
5553957443,"4/24/2016","Sun",582,104,0,0,0,1.18,0,0,1507,1807,1.18,1.18,0,1807
5553957443,"4/25/2016","Mon",732,201,11,51,0,3.69,0.57,2.93,2033,10946,7.19,7.19,0,10946
5553957443,"4/26/2016","Tue",750,238,18,40,0,4.46,0.93,2.37,2093,11886,7.76,7.76,0,11886
5553957443,"4/27/2016","Wed",745,206,16,16,0,4.74,1,1.14,1922,10538,6.88,6.88,0,10538
5553957443,"4/28/2016","Thu",727,165,13,49,0,3.17,0.75,3.71,1999,11393,7.63,7.63,0,11393
5553957443,"4/29/2016","Fri",709,270,15,46,0,4.91,0.64,2.79,2169,12764,8.33,8.33,0,12764
5553957443,"4/30/2016","Sat",506,84,0,0,0,0.78,0,0,1463,1202,0.78,0.78,0,1202
5553957443,"5/1/2016","Sun",436,237,0,0,0,3.37,0,0,1747,5164,3.37,3.37,0,5164
5553957443,"5/10/2016","Tue",707,265,40,61,0,5.2,1.61,3.87,2335,16358,10.71,10.71,0,16358
5553957443,"5/11/2016","Wed",628,195,0,0,0,3.22,0,0,1693,4926,3.22,3.22,0,4926
5553957443,"5/12/2016","Thu",222,48,6,8,0,1.06,0.4,0.58,741,3121,2.04,2.04,0,3121
5553957443,"5/2/2016","Mon",724,227,9,23,0,4.9,0.41,1.06,1996,9769,6.38,6.38,0,9769
5553957443,"5/3/2016","Tue",812,247,29,26,0,5.68,1.2,1.5,2116,12848,8.39,8.39,0,12848
5553957443,"5/4/2016","Wed",651,224,0,0,0,2.77,0,0,1698,4249,2.77,2.77,0,4249
5553957443,"5/5/2016","Thu",692,241,29,44,0,4.43,1.66,3.43,2156,14331,9.51,9.51,0,14331
5553957443,"5/6/2016","Fri",761,229,9,21,0,4.23,0.54,1.52,1916,9632,6.29,6.29,0,9632
5553957443,"5/7/2016","Sat",902,96,0,0,0,1.22,0,0,1494,1868,1.22,1.22,0,1868
5553957443,"5/8/2016","Sun",505,210,8,3,0,3.3,0.47,0.22,1762,6083,4,4,0,6083
5553957443,"5/9/2016","Mon",667,251,22,59,0,4.56,0.89,2.13,2272,11611,7.58,7.58,0,11611
5577150313,"4/12/2016","Tue",728,140,16,86,0,2.1,0.38,3.6,3405,8135,6.08,6.08,0,8135
5577150313,"4/13/2016","Wed",776,144,11,15,0,3.25,0.22,0.32,2551,5077,3.79,3.79,0,5077
5577150313,"4/14/2016","Thu",662,176,30,118,0,2.78,0.31,3.33,4022,8596,6.42,6.42,0,8596
5577150313,"4/15/2016","Fri",695,199,54,115,0,3.56,1.6,3.92,4005,12087,9.08,9.08,0,12087
5577150313,"4/16/2016","Sat",472,158,56,184,0,2.73,1.28,6.64,4274,14269,10.66,10.66,0,14269
5577150313,"4/17/2016","Sun",525,159,37,200,0,2.32,0.83,5.98,4552,12231,9.14,9.14,0,12231
5577150313,"4/18/2016","Mon",623,130,32,114,0,1.82,0.72,4.86,3625,9893,7.39,7.39,0,9893
5577150313,"4/19/2016","Tue",733,111,23,108,0,1.76,0.64,7.02,3501,12574,9.42,9.42,0,12574
5577150313,"4/20/2016","Wed",773,113,16,87,0,1.76,0.34,4.12,3192,8330,6.22,6.22,0,8330
5577150313,"4/21/2016","Thu",670,175,74,110,0,2.78,1.66,3.65,4018,10830,8.09,8.09,0,10830
5577150313,"4/22/2016","Fri",823,200,30,62,0,3.3,0.79,2.42,3329,9172,6.85,6.85,0,9172
5577150313,"4/23/2016","Sat",627,223,24,24,0,4.14,0.36,1.21,3152,7638,5.71,5.71,0,7638
5577150313,"4/24/2016","Sun",425,141,65,210,0,1.98,2.15,7.65,4392,15764,11.78,11.78,0,15764
5577150313,"4/25/2016","Mon",743,214,38,61,0,2.76,0.67,1.35,3374,6393,4.78,4.78,0,6393
5577150313,"4/26/2016","Tue",759,181,32,38,0,2.47,0.65,0.85,3088,5325,3.98,3.98,0,5325
5577150313,"4/27/2016","Wed",773,190,16,63,0,2.93,0.4,1.81,3294,6805,5.14,5.14,0,6805
5577150313,"4/28/2016","Thu",692,141,51,99,0,3.01,1.17,3.25,3580,9841,7.43,7.43,0,9841
5577150313,"4/29/2016","Fri",739,165,36,97,0,2.47,0.61,2.84,3544,7924,5.92,5.92,0,7924
5577150313,"4/30/2016","Sat",621,163,45,207,0,2.61,0.79,5.83,4501,12363,9.24,9.24,0,12363
5577150313,"5/1/2016","Sun",499,178,72,194,0,3.24,1.44,5.31,4546,13368,9.99,9.99,0,13368
5577150313,"5/10/2016","Tue",639,194,37,104,0,3.35,0.75,2.56,3841,8869,6.65,6.65,0,8869
5577150313,"5/11/2016","Wed",257,63,15,45,0,0.89,0.3,1.83,1665,4038,3.04,3.04,0,4038
5577150313,"5/2/2016","Mon",732,235,20,37,0,4.07,0.35,1.12,3014,7439,5.56,5.56,0,7439
5577150313,"5/3/2016","Tue",580,212,8,97,0,3.57,0.15,4.52,3795,11045,8.25,8.25,0,11045
5577150313,"5/4/2016","Wed",631,141,9,25,0,2.08,0.25,1.56,2755,5206,3.89,3.89,0,5206
5577150313,"5/5/2016","Thu",1153,143,21,45,0,2.67,0.47,2.5,3004,7550,5.64,5.64,0,7550
5577150313,"5/6/2016","Fri",1304,79,16,41,0,1.45,0.32,1.93,2643,4950,3.7,3.7,0,4950
5577150313,"5/7/2016","Sat",1440,0,0,0,0,0,0,0,1819,0,0,0,0,0
5577150313,"5/8/2016","Sun",1440,0,0,0,0,0,0,0,1819,0,0,0,0,0
5577150313,"5/9/2016","Mon",1099,70,11,34,0,0.99,0.14,1.43,2489,3421,2.56,2.56,0,3421
6117666160,"4/12/2016","Tue",1440,0,0,0,0,0,0,0,1496,0,0,0,0,0
6117666160,"4/13/2016","Wed",1440,0,0,0,0,0,0,0,1496,0,0,0,0,0
6117666160,"4/14/2016","Thu",1440,0,0,0,0,0,0,0,1496,0,0,0,0,0
6117666160,"4/15/2016","Fri",921,513,6,0,0,10.3,0.28,0,2865,14019,10.59,10.59,0,14019
6117666160,"4/16/2016","Sat",502,518,15,7,0,9.48,0.85,0.58,2828,14450,10.91,10.91,0,14450
6117666160,"4/17/2016","Sun",702,312,0,0,0,5.4,0,0,2225,7150,5.4,5.4,0,7150
6117666160,"4/18/2016","Mon",759,241,0,0,0,3.89,0,0,2018,5153,3.91,3.91,0,5153
6117666160,"4/19/2016","Tue",425,480,0,0,0,8.41,0,0,2606,11135,8.41,8.41,0,11135
6117666160,"4/20/2016","Wed",587,349,10,26,0,5.52,0.48,2.03,2536,10449,8.02,8.02,0,10449
6117666160,"4/21/2016","Thu",579,294,19,11,0,5.62,0.4,0.98,4900,19542,15.01,15.01,0,19542
6117666160,"4/22/2016","Fri",413,402,0,0,0,6.2,0,0,2409,8206,6.2,6.2,0,8206
6117666160,"4/23/2016","Sat",468,512,0,0,0,8.68,0,0,2651,11495,8.68,8.68,0,11495
6117666160,"4/24/2016","Sun",711,362,0,0,0,5.76,0,0,2305,7623,5.76,5.76,0,7623
6117666160,"4/25/2016","Mon",1440,0,0,0,0,0,0,0,1497,0,0,0,0,0
6117666160,"4/26/2016","Tue",1077,352,7,0,0,6.87,0.34,0,2450,9543,7.21,7.21,0,9543
6117666160,"4/27/2016","Wed",417,458,0,0,0,7.11,0,0,2576,9411,7.11,7.11,0,9411
6117666160,"4/28/2016","Thu",758,141,0,0,0,2.6,0,0,1879,3403,2.6,2.6,0,3403
6117666160,"4/29/2016","Fri",479,461,0,0,0,7.24,0,0,2560,9592,7.24,7.24,0,9592
6117666160,"4/30/2016","Sat",1040,343,0,0,0,5.28,0,0,2275,6987,5.28,5.28,0,6987
6117666160,"5/1/2016","Sun",525,397,0,0,0,6.73,0,0,2361,8915,6.73,6.73,0,8915
6117666160,"5/2/2016","Mon",1204,236,0,0,0,3.73,0,0,2044,4933,3.73,3.73,0,4933
6117666160,"5/3/2016","Tue",1440,0,0,0,0,0,0,0,1496,0,0,0,0,0
6117666160,"5/4/2016","Wed",1279,156,0,0,0,2.26,0,0,1902,2997,2.26,2.26,0,2997
6117666160,"5/5/2016","Thu",479,487,0,0,0,7.4,0,0,2636,9799,7.4,7.4,0,9799
6117666160,"5/6/2016","Fri",673,133,0,0,0,2.68,0,0,1838,3365,2.68,2.68,0,3365
6117666160,"5/7/2016","Sat",456,412,0,0,0,5.54,0,0,2469,7336,5.54,5.54,0,7336
6117666160,"5/8/2016","Sun",517,318,0,0,0,5.53,0,0,2250,7328,5.53,5.53,0,7328
6117666160,"5/9/2016","Mon",125,197,0,0,0,3.38,0,0,1248,4477,3.38,3.38,0,4477
6290855005,"4/12/2016","Tue",1241,199,0,0,0,3.45,0,0,2560,4562,3.45,3.45,0,4562
6290855005,"4/13/2016","Wed",1090,350,0,0,0.01,5.39,0,0,2905,7142,5.4,5.4,0,7142
6290855005,"4/14/2016","Thu",1077,363,0,0,0.03,5.77,0,0,2952,7671,5.8,5.8,0,7671
6290855005,"4/15/2016","Fri",1112,328,0,0,0.01,7.17,0,0,2896,9501,7.18,7.18,0,9501
6290855005,"4/16/2016","Sat",1182,258,0,0,0.01,6.27,0,0,2783,8301,6.28,6.28,0,8301
6290855005,"4/17/2016","Sun",1172,225,12,31,0,4,0.79,1.14,3171,7851,5.94,5.94,0,7851
6290855005,"4/18/2016","Mon",1169,271,0,0,0.02,5.19,0,0,2766,6885,5.21,5.21,0,6885
6290855005,"4/19/2016","Tue",1119,321,0,0,0.01,5.39,0,0,2839,7142,5.4,5.4,0,7142
6290855005,"4/20/2016","Wed",1182,258,0,0,0.01,4.8,0,0,2701,6361,4.81,4.81,0,6361
6290855005,"4/21/2016","Thu",1440,0,0,0,0,0,0,0,2060,0,0,0,0,0
6290855005,"4/22/2016","Fri",1138,302,0,0,0,4.72,0,0,2796,6238,4.72,4.72,0,6238
6290855005,"4/23/2016","Sat",1407,0,0,33,0,0,0,0,2664,0,0,0,0,0
6290855005,"4/24/2016","Sun",1182,258,0,0,0,4.46,0,0,2703,5896,4.46,4.46,0,5896
6290855005,"4/25/2016","Mon",1180,249,3,8,0.01,5.03,0.18,0.68,2771,7802,5.9,5.9,0,7802
6290855005,"4/26/2016","Tue",1440,0,0,0,0,0,0,0,2060,0,0,0,0,0
6290855005,"4/27/2016","Wed",1153,287,0,0,0.03,4.18,0,0,2743,5565,4.21,4.21,0,5565
6290855005,"4/28/2016","Thu",1185,255,0,0,0,4.33,0,0,2687,5731,4.33,4.33,0,5731
6290855005,"4/29/2016","Fri",1440,0,0,0,0,0,0,0,2060,0,0,0,0,0
6290855005,"4/30/2016","Sat",1116,324,0,0,0.01,5.09,0,0,2843,6744,5.1,5.1,0,6744
6290855005,"5/1/2016","Sun",1055,282,95,8,0.02,4,2.75,0.66,3327,9837,7.44,7.44,0,9837
6290855005,"5/10/2016","Tue",1440,0,0,0,0,0,0,0,0,0,0,0,0,0
6290855005,"5/2/2016","Mon",1172,268,0,0,0.02,5.11,0,0,2725,6781,5.13,5.13,0,6781
6290855005,"5/3/2016","Tue",1200,240,0,0,0,4.57,0,0,2671,6047,4.57,4.57,0,6047
6290855005,"5/4/2016","Wed",1168,272,0,0,0.01,4.4,0,0,2718,5832,4.41,4.41,0,5832
6290855005,"5/5/2016","Thu",1201,239,0,0,0,4.79,0,0,2682,6339,4.79,4.79,0,6339
6290855005,"5/6/2016","Fri",1135,305,0,0,0.03,4.59,0,0,2806,6116,4.62,4.62,0,6116
6290855005,"5/7/2016","Sat",1213,227,0,0,0,4.16,0,0,2613,5510,4.17,4.17,0,5510
6290855005,"5/8/2016","Sun",1189,251,0,0,0,5.82,0,0,2712,7706,5.83,5.83,0,7706
6290855005,"5/9/2016","Mon",800,264,0,0,0.02,4.73,0,0,2175,6277,4.75,4.75,0,6277
6775888955,"4/12/2016","Tue",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"4/13/2016","Wed",1053,85,18,17,0,1.22,0.58,1.11,2400,4053,2.91,2.91,0,4053
6775888955,"4/14/2016","Thu",863,105,24,14,0,1.97,0.86,0.87,2507,5162,3.7,3.7,0,5162
6775888955,"4/15/2016","Fri",976,58,0,0,0,0.92,0,0,2127,1282,0.92,0.92,0,1282
6775888955,"4/16/2016","Sat",1377,9,18,36,0,0.06,0.81,2.52,2225,4732,3.39,3.39,0,4732
6775888955,"4/17/2016","Sun",1392,19,24,5,0,0.31,1.13,0.35,2067,2497,1.79,1.79,0,2497
6775888955,"4/18/2016","Mon",1233,146,31,30,0,3.17,0.77,2,2798,8294,5.95,5.95,0,8294
6775888955,"4/19/2016","Tue",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"4/20/2016","Wed",1079,178,113,70,0,2.22,1.74,3.77,3727,10771,7.72,7.72,0,10771
6775888955,"4/21/2016","Thu",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"4/22/2016","Fri",1420,20,0,0,0,0.46,0,0,1922,637,0.46,0.46,0,637
6775888955,"4/23/2016","Sat",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"4/24/2016","Sun",1400,11,18,11,0,0.15,0.62,0.77,2053,2153,1.54,1.54,0,2153
6775888955,"4/25/2016","Mon",1302,92,13,33,0,1.9,0.46,2.27,2484,6474,4.64,4.64,0,6474
6775888955,"4/26/2016","Tue",1321,47,30,42,0,0.73,0.87,3.48,2584,7091,5.27,5.27,1.96,7091
6775888955,"4/27/2016","Wed",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"4/28/2016","Thu",1410,15,13,2,0,0.24,0.2,0.06,1993,703,0.5,0.5,0,703
6775888955,"4/29/2016","Fri",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"4/30/2016","Sat",1344,84,9,3,0,1.48,0.16,0.16,2280,2503,1.79,1.79,0,2503
6775888955,"5/1/2016","Sun",1347,50,34,9,0,0.68,0.62,0.48,2319,2487,1.78,1.78,0,2487
6775888955,"5/2/2016","Mon",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"5/3/2016","Tue",1439,1,0,0,0,0.01,0,0,1843,9,0.01,0.01,0,9
6775888955,"5/4/2016","Wed",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"5/5/2016","Thu",1440,0,0,0,0,0,0,0,1841,0,0,0,0,0
6775888955,"5/6/2016","Fri",1318,75,35,12,0,1.93,0.93,0.47,2496,4697,3.37,3.37,0,4697
6775888955,"5/7/2016","Sat",551,49,5,2,0,1.05,0.24,0.13,1032,1967,1.41,1.41,0,1967
6962181067,"4/12/2016","Tue",796,189,14,50,0,2.51,0.83,3.4,1994,10199,6.74,6.74,0,10199
6962181067,"4/13/2016","Wed",548,142,24,8,0,1.96,1.21,0.57,1718,5652,3.74,3.74,0,5652
6962181067,"4/14/2016","Thu",862,86,0,0,0,1.03,0,0,1466,1551,1.03,1.03,0,1551
6962181067,"4/15/2016","Fri",837,217,0,0,0,3.68,0,0,1756,5563,3.68,3.68,0,5563
6962181067,"4/16/2016","Sat",741,280,3,50,0,4.88,0.19,3.66,2173,13217,8.74,8.74,0,13217
6962181067,"4/17/2016","Sun",634,295,13,5,0,5.69,0.68,0.33,2027,10145,6.71,6.71,0,10145
6962181067,"4/18/2016","Mon",689,238,42,13,0,4.32,2.39,0.83,2039,11404,7.54,7.54,0,11404
6962181067,"4/19/2016","Tue",659,195,41,35,0,2.87,2.13,2.1,2046,10742,7.1,7.1,0,10742
6962181067,"4/20/2016","Wed",639,297,4,48,0,5.09,0.19,4.28,2174,13928,9.55,9.55,0,13928
6962181067,"4/21/2016","Thu",708,214,27,53,0.11,3.51,2.1,3.99,2179,11835,9.71,7.88,4.08,11835
6962181067,"4/22/2016","Fri",659,240,33,30,0,3.77,1.55,1.77,2086,10725,7.09,7.09,0,10725
6962181067,"4/23/2016","Sat",484,347,41,58,0,7.04,2,4.2,2571,20031,13.24,13.24,0,20031
6962181067,"4/24/2016","Sun",720,199,0,0,0,3.32,0,0,1705,5029,3.32,3.32,0,5029
6962181067,"4/25/2016","Mon",637,282,31,35,0.1,4.46,1.68,3.02,2194,13239,9.27,9.08,2.79,13239
6962181067,"4/26/2016","Tue",680,254,7,36,0,3.9,0.42,2.58,2012,10433,6.9,6.9,0,10433
6962181067,"4/27/2016","Wed",697,279,38,7,0,4.25,2.02,0.55,2034,10320,6.82,6.82,0,10320
6962181067,"4/28/2016","Thu",621,288,8,38,0,5.59,0.24,2.51,2182,12627,8.35,8.35,0,12627
6962181067,"4/29/2016","Fri",645,369,15,12,0,5.81,0.48,0.82,2254,10762,7.11,7.11,0,10762
6962181067,"4/30/2016","Sat",731,237,16,32,0,3.67,0.76,2.24,2002,10081,6.66,6.66,0,10081
6962181067,"5/1/2016","Sun",722,215,0,0,0,3.61,0,0,1740,5454,3.61,3.61,0,5454
6962181067,"5/10/2016","Tue",626,275,34,62,0,4.99,1.75,3.47,2361,15448,10.21,10.21,0,15448
6962181067,"5/11/2016","Wed",709,199,7,24,0,2.65,0.31,1.49,1855,6722,4.44,4.44,0,6722
6962181067,"5/12/2016","Thu",127,105,8,0,0,2.11,0.25,0,928,3587,2.37,2.37,0,3587
6962181067,"5/2/2016","Mon",655,313,39,18,0,5.34,2,1.2,2162,12912,8.54,8.54,0,12912
6962181067,"5/3/2016","Tue",654,267,36,21,0,4.33,2.04,1.74,2072,12109,8.12,8.12,0,12109
6962181067,"5/4/2016","Wed",683,284,36,15,0,4.55,1.68,0.47,2086,10147,6.71,6.71,0,10147
6962181067,"5/5/2016","Thu",591,305,22,14,0,4.81,1.16,0.99,2066,10524,6.96,6.96,0,10524
6962181067,"5/6/2016","Fri",717,299,0,0,0,3.91,0,0,1850,5908,3.91,3.91,0,5908
6962181067,"5/7/2016","Sat",745,328,0,0,0,4.5,0,0,1947,6815,4.5,4.5,0,6815
6962181067,"5/8/2016","Sun",709,151,14,0,0,2.25,0.52,0,1659,4188,2.77,2.77,0,4188
6962181067,"5/9/2016","Mon",607,231,21,43,0,3.65,1.18,3.9,2105,12342,8.72,8.68,3.17,12342
7007744171,"4/12/2016","Tue",1024,355,8,53,0,5.41,0.38,4.5,2937,14172,10.29,9.48,4.87,14172
7007744171,"4/13/2016","Wed",1101,261,22,56,0,4.48,0.56,4.61,2742,12862,9.65,8.6,4.85,12862
7007744171,"4/14/2016","Thu",1096,304,6,34,0,4.96,0.34,2.95,2668,11179,8.24,7.48,3.29,11179
7007744171,"4/15/2016","Fri",1238,202,0,0,0,3.53,0,0,2098,5273,3.53,3.53,0,5273
7007744171,"4/16/2016","Sat",1155,203,0,0,0,3.1,0,0,2076,4631,3.1,3.1,0,4631
7007744171,"4/17/2016","Sun",1135,305,0,0,0,5.39,0,0,2383,8059,5.39,5.39,0,8059
7007744171,"4/18/2016","Mon",1077,284,31,48,0.02,5.05,2.12,3.79,2832,14816,10.98,9.91,4.93,14816
7007744171,"4/19/2016","Tue",1066,304,17,53,0,5.31,0.76,4.41,2812,14194,10.48,9.5,4.94,14194
7007744171,"4/20/2016","Wed",1000,347,33,60,0,5.86,0.67,4.79,3096,15566,11.31,10.41,4.92,15566
7007744171,"4/21/2016","Thu",1049,327,34,30,0,5.17,1.87,2.15,2763,13744,9.19,9.19,0,13744
7007744171,"4/22/2016","Fri",1065,261,50,64,0,4.37,1.76,4.1,2889,15299,10.24,10.24,0,15299
7007744171,"4/23/2016","Sat",1190,223,25,2,0,4.15,1.13,0.13,2284,8093,5.41,5.41,0,8093
7007744171,"4/24/2016","Sun",1021,419,0,0,0,7.42,0,0,2667,11085,7.42,7.42,0,11085
7007744171,"4/25/2016","Mon",986,379,24,51,0,7.67,1.37,4.31,3055,18229,13.34,12.2,4.86,18229
7007744171,"4/26/2016","Tue",978,424,22,16,0,8.23,0.94,0.93,2939,15090,10.1,10.1,0,15090
7007744171,"4/27/2016","Wed",1041,337,12,50,0,5.29,0.66,4.27,2830,13541,10.22,9.06,4.89,13541
7007744171,"4/28/2016","Thu",1007,401,16,16,0,8.26,0.77,1.09,2836,15128,10.12,10.12,0,15128
7007744171,"4/29/2016","Fri",961,382,42,55,0,7.95,2.05,4.31,3180,20067,14.3,13.42,4.91,20067
7007744171,"4/30/2016","Sat",1240,200,0,0,0,2.52,0,0,2051,3761,2.52,2.52,0,3761
7007744171,"5/1/2016","Sun",1142,237,0,0,0,3.75,0,0,2225,5600,3.75,3.75,0,5600
7007744171,"5/2/2016","Mon",1112,250,14,64,0,3.83,0.7,4.64,2642,13041,9.18,8.72,2.83,13041
7007744171,"5/3/2016","Tue",1021,330,31,58,0,5.36,1.02,4.48,2976,14510,10.87,9.71,4.91,14510
7007744171,"5/4/2016","Wed",1440,0,0,0,0,0,0,0,1557,0,0,0,0,0
7007744171,"5/5/2016","Thu",1047,317,23,53,0,5.48,1.29,4.33,2933,15010,11.1,10.04,4.88,15010
7007744171,"5/6/2016","Fri",1136,247,13,44,0,3.86,0.81,3,2553,11459,7.67,7.67,0,11459
7007744171,"5/7/2016","Sat",111,0,0,0,0,0,0,0,120,0,0,0,0,0
7086361926,"4/12/2016","Tue",745,153,6,59,0,2.97,0.15,5.27,2772,11317,8.41,8.41,0,11317
7086361926,"4/13/2016","Wed",744,155,26,31,0,2.84,0.21,0.56,2516,5813,3.62,3.62,0,5813
7086361926,"4/14/2016","Thu",787,189,32,35,0,3.66,0.33,2.03,2734,9123,6.12,6.12,0,9123
